Date,Price,Open,High,Low,Vol.,Change %
"Mar 08, 2021","52,375.17","50,959.11","52,402.78","49,274.67",66.99K,2.75%
"Mar 07, 2021","50,971.75","48,882.2","51,450.03","48,882.2",55.24K,4.27%
"Mar 06, 2021","48,882.2","48,746.81","49,200","47,070",44.40K,0.27%
"Mar 05, 2021","48,751.71","48,374.09","49,448.93","46,300",78.19K,0.78%
"Mar 04, 2021","48,374.09","50,349.37","51,773.88","47,500",82.65K,-3.92%
"Mar 03, 2021","50,349.37","48,436.61","52,640","48,100.71",81.04K,3.94%
"Mar 02, 2021","48,440.65","49,595.76","50,200","47,047.6",64.22K,-2.31%
"Mar 01, 2021","49,587.03","45,134.11","49,790","44,950.53",85.09K,9.86%
"Feb 28, 2021","45,135.66","46,103.67","46,638.46","43,000",83.06K,-2.11%
"Feb 27, 2021","46,106.43","46,276.88","48,394","45,000",66.06K,-0.37%
"Feb 26, 2021","46,276.87","47,073.73","48,424.11","44,106.78",109.42K,-1.69%
"Feb 25, 2021","47,073.73","49,676.21","52,041.73","46,674.34",83.31K,-5.24%
"Feb 24, 2021","49,676.2","48,891","51,374.99","46,988.69",91.88K,1.61%
"Feb 23, 2021","48,891","54,087.67","54,183.59","44,892.56",169.38K,-9.61%
"Feb 22, 2021","54,087.67","57,412.35","57,508.47","47,622",134.02K,-5.78%
"Feb 21, 2021","57,408.57","55,841.19","58,352.8","55,477.59",58.17K,2.81%
"Feb 20, 2021","55,841.19","55,906","57,700.46","53,863.93",80.95K,-0.12%
"Feb 19, 2021","55,906","51,552.61","56,368","50,710.2",79.66K,8.44%
"Feb 18, 2021","51,552.6","52,117.67","52,530","50,901.9",60.76K,-1.09%
"Feb 17, 2021","52,119.71","49,133.45","52,618.74","48,947",85.74K,6.08%
"Feb 16, 2021","49,133.45","47,911.1","50,689.18","47,003.62",88.81K,2.55%
"Feb 15, 2021","47,911.1","48,580.47","49,010.92","45,570.79",79.40K,-1.37%
"Feb 14, 2021","48,577.79","47,156.78","49,707.43","47,014.17",73.74K,3.02%
"Feb 13, 2021","47,153.69","47,298.15","48,150","46,202.53",63.77K,-0.28%
"Feb 12, 2021","47,287.6","47,968.66","48,985.8","46,125",85.87K,-1.42%
"Feb 11, 2021","47,969.51","44,807.58","48,678.9","43,994.02",89.56K,7.06%
"Feb 10, 2021","44,807.58","46,420.42","47,310","43,727",97.15K,-3.47%
"Feb 09, 2021","46,420.42","46,374.86","48,142.19","44,961.09",115.50K,0.10%
"Feb 08, 2021","46,374.87","38,795.69","46,794.45","37,988.89",138.60K,19.54%
"Feb 07, 2021","38,795.69","39,181.01","39,700","37,351",84.36K,-1.00%
"Feb 06, 2021","39,186.94","38,289.32","40,955.51","38,215.94",98.76K,2.34%
"Feb 05, 2021","38,290.24","36,936.65","38,310.12","36,570",66.68K,3.66%
"Feb 04, 2021","36,936.66","37,620.26","38,708.27","36,161.95",92.08K,-1.81%
"Feb 03, 2021","37,618.87","35,472.71","37,662.63","35,362.38",80.78K,6.07%
"Feb 02, 2021","35,466.24","33,517.09","35,984.33","33,418",78.06K,5.79%
"Feb 01, 2021","33,526.37","33,092.97","34,717.27","32,296.16",82.72K,1.31%
"Jan 31, 2021","33,092.98","34,262.89","34,342.69","32,171.67",68.74K,-3.41%
"Jan 30, 2021","34,262.88","34,246.28","34,933","32,825",84.89K,0.03%
"Jan 29, 2021","34,252.2","33,368.18","38,531.9","31,915.4",231.83K,2.66%
"Jan 28, 2021","33,364.86","30,362.19","33,783.98","29,842.1",92.62K,9.88%
"Jan 27, 2021","30,366.15","32,464.01","32,557.29","29,241.72",95.91K,-6.47%
"Jan 26, 2021","32,467.77","32,254.19","32,921.88","30,837.37",84.97K,0.66%
"Jan 25, 2021","32,254.2","32,259.45","34,875","31,910",88.50K,-0.02%
"Jan 24, 2021","32,259.9","32,078","33,071","30,900",57.98K,0.57%
"Jan 23, 2021","32,078","32,950","33,456","31,390.16",64.60K,-2.63%
"Jan 22, 2021","32,945.17","30,851.99","33,826.53","28,850",142.97K,6.79%
"Jan 21, 2021","30,850.13","35,468.23","35,600","30,071",131.80K,-13.02%
"Jan 20, 2021","35,468.23","35,901.94","36,415.31","33,400",89.37K,-1.18%
"Jan 19, 2021","35,891.49","36,622.46","37,850","35,844.06",79.61K,-2.02%
"Jan 18, 2021","36,631.27","35,824.99","37,469.83","34,800",70.70K,2.24%
"Jan 17, 2021","35,828.61","35,994.98","36,852.5","33,850",80.16K,-0.46%
"Jan 16, 2021","35,994.98","36,737.43","37,950","35,357.8",86.35K,-2.03%
"Jan 15, 2021","36,742.22","39,145.21","39,747.76","34,408",118.30K,-6.14%
"Jan 14, 2021","39,144.5","37,371.38","40,100","36,701.23",102.95K,4.74%
"Jan 13, 2021","37,371.38","34,049.15","37,850","32,380",124.48K,9.75%
"Jan 12, 2021","34,051.24","35,410.37","36,628","32,531",133.95K,-3.82%
"Jan 11, 2021","35,404.47","38,150.02","38,264.74","30,420",249.13K,-7.20%
"Jan 10, 2021","38,150.02","40,088.22","41,350","35,111.11",118.21K,-4.83%
"Jan 09, 2021","40,088.22","40,586.96","41,380","38,720",75.79K,-1.22%
"Jan 08, 2021","40,582.81","39,432.48","41,950","36,500",139.79K,2.92%
"Jan 07, 2021","39,432.28","36,769.36","40,365","36,300",132.83K,7.24%
"Jan 06, 2021","36,769.36","33,949.53","36,939.21","33,288",127.14K,8.31%
"Jan 05, 2021","33,949.53","31,989.75","34,360","29,900",116.05K,6.13%
"Jan 04, 2021","31,988.71","33,000.05","33,600","28,130",140.90K,-3.06%
"Jan 03, 2021","33,000.05","32,176.45","34,778.11","31,962.99",120.96K,2.55%
"Jan 02, 2021","32,178.33","29,331.7","33,300","28,946.53",129.99K,9.70%
"Jan 01, 2021","29,331.69","28,923.63","29,600","28,624.57",54.18K,1.41%
"Dec 31, 2020","28,923.63","28,875.55","29,300","27,850",75.51K,0.17%
"Dec 30, 2020","28,875.54","27,385","28,996","27,320",95.36K,5.44%
"Dec 29, 2020","27,385","27,079.42","27,410","25,880",69.41K,1.13%
"Dec 28, 2020","27,079.41","26,281.54","27,500","26,101",79.72K,3.04%
"Dec 27, 2020","26,281.66","26,493.4","28,422","25,700",148.46K,-0.80%
"Dec 26, 2020","26,493.39","24,712.47","26,867.03","24,500",97.81K,7.21%
"Dec 25, 2020","24,712.47","23,728.99","24,789.86","23,433.6",79.52K,4.14%
"Dec 24, 2020","23,729.2","23,232.39","23,794.43","22,703.42",69.01K,2.14%
"Dec 23, 2020","23,232.76","23,810.79","24,100","22,600",119.05K,-2.43%
"Dec 22, 2020","23,810.79","22,719.88","23,837.1","22,353.4",87.03K,4.80%
"Dec 21, 2020","22,719.71","23,455.54","24,102.77","21,815",88.03K,-3.14%
"Dec 20, 2020","23,455.52","23,821.6","24,295","23,060",76.69K,-1.54%
"Dec 19, 2020","23,821.61","23,107.39","24,171.47","22,750",86.05K,3.09%
"Dec 18, 2020","23,107.39","22,797.15","23,285.18","22,350",79.65K,1.36%
"Dec 17, 2020","22,797.16","21,335.52","23,800","21,230",184.88K,6.85%
"Dec 16, 2020","21,335.52","19,426.43","21,560","19,278.6",114.31K,9.83%
"Dec 15, 2020","19,426.43","19,273.69","19,570","19,050",61.83K,0.80%
"Dec 14, 2020","19,273.14","19,174.99","19,349","19,000",47.26K,0.51%
"Dec 13, 2020","19,174.99","18,808.69","19,411","18,711.12",56.56K,1.95%
"Dec 12, 2020","18,808.69","18,036.53","18,948.66","18,020.7",49.52K,4.28%
"Dec 11, 2020","18,036.53","18,254.81","18,292.73","17,572.33",72.61K,-1.19%
"Dec 10, 2020","18,254.63","18,541.29","18,557.32","17,911.12",52.89K,-1.55%
"Dec 09, 2020","18,541.28","18,324.11","18,639.57","17,650",79.59K,1.19%
"Dec 08, 2020","18,324.11","19,166.9","19,294.84","18,200",61.63K,-4.40%
"Dec 07, 2020","19,166.9","19,358.67","19,420.91","18,902.88",41.37K,-0.99%
"Dec 06, 2020","19,359.4","19,147.66","19,420","18,857",37.04K,1.11%
"Dec 05, 2020","19,147.66","18,650.51","19,177","18,500",42.92K,2.67%
"Dec 04, 2020","18,650.52","19,422.34","19,527","18,565.31",71.28K,-3.97%
"Dec 03, 2020","19,421.9","19,204.08","19,598","18,867.2",66.69K,1.13%
"Dec 02, 2020","19,204.09","18,764.96","19,342","18,330",75.91K,2.34%
"Dec 01, 2020","18,764.96","19,695.87","19,888","18,001.12",127.70K,-4.73%
"Nov 30, 2020","19,695.87","18,185","19,863.16","18,184.99",115.46K,8.31%
"Nov 29, 2020","18,184.99","17,719.84","18,360.05","17,517",55.33K,2.62%
"Nov 28, 2020","17,719.85","17,139.53","17,880.49","16,865.56",64.91K,3.39%
"Nov 27, 2020","17,139.52","17,149.47","17,457.62","16,438.08",85.30K,-0.06%
"Nov 26, 2020","17,149.47","18,718.83","18,915.03","16,188",181.01K,-8.39%
"Nov 25, 2020","18,719.11","19,160","19,484.21","18,500.27",93.27K,-2.30%
"Nov 24, 2020","19,160.01","18,368.01","19,418.97","18,018",113.58K,4.31%
"Nov 23, 2020","18,368","18,413.88","18,766","18,000",82.96K,-0.25%
"Nov 22, 2020","18,414.43","18,703.8","18,750","17,610.86",81.65K,-1.55%
"Nov 21, 2020","18,703.8","18,655.66","18,965.9","18,308.58",75.58K,0.26%
"Nov 20, 2020","18,655.67","17,802.81","18,815.22","17,740.04",88.42K,4.79%
"Nov 19, 2020","17,802.82","17,777.75","18,179.8","17,335.65",93.01K,0.15%
"Nov 18, 2020","17,776.12","17,659.38","18,476.93","17,214.45",149.02K,0.66%
"Nov 17, 2020","17,659.38","16,713.08","17,858.82","16,538",115.22K,5.66%
"Nov 16, 2020","16,713.57","15,957","16,880","15,864",81.30K,4.74%
"Nov 15, 2020","15,957","16,069.56","16,180","15,774.72",43.60K,-0.71%
"Nov 14, 2020","16,070.45","16,320.04","16,326.99","15,670",59.12K,-1.53%
"Nov 13, 2020","16,320.7","16,291.85","16,480","15,952.35",75.69K,0.18%
"Nov 12, 2020","16,291.86","15,684.25","16,340.7","15,440.64",102.20K,3.87%
"Nov 11, 2020","15,684.24","15,297.21","15,965","15,272.68",78.47K,2.53%
"Nov 10, 2020","15,297.21","15,328.41","15,460","15,072.46",61.68K,-0.20%
"Nov 09, 2020","15,328.41","15,475.1","15,840","14,805.54",108.98K,-0.95%
"Nov 08, 2020","15,475.1","14,818.3","15,650","14,703.88",65.55K,4.43%
"Nov 07, 2020","14,818.3","15,579.93","15,753.52","14,344.22",101.43K,-4.89%
"Nov 06, 2020","15,579.92","15,590.02","15,960","15,166",122.62K,-0.06%
"Nov 05, 2020","15,590.02","14,144.01","15,750","14,093.56",143.74K,10.22%
"Nov 04, 2020","14,144.01","14,023.53","14,259","13,525",93.02K,0.86%
"Nov 03, 2020","14,023.53","13,549.63","14,066.11","13,284.99",74.12K,3.50%
"Nov 02, 2020","13,549.37","13,761.49","13,830","13,195.05",64.57K,-1.54%
"Nov 01, 2020","13,761.5","13,791","13,895","13,603",36.29K,-0.21%
"Oct 31, 2020","13,791","13,560.1","14,100","13,411.5",67.34K,1.70%
"Oct 30, 2020","13,560.1","13,455.69","13,669.98","13,115",70.66K,0.78%
"Oct 29, 2020","13,455.7","13,266.4","13,642.91","12,920.77",74.87K,1.43%
"Oct 28, 2020","13,266.4","13,636.16","13,859.48","12,888",94.44K,-2.71%
"Oct 27, 2020","13,636.17","13,052.15","13,789.29","13,019.87",80.80K,4.47%
"Oct 26, 2020","13,052.19","13,029.64","13,238.81","12,765",60.95K,0.18%
"Oct 25, 2020","13,028.83","13,111.73","13,350","12,888",38.48K,-0.63%
"Oct 24, 2020","13,111.73","12,923.06","13,166.73","12,870",35.95K,1.46%
"Oct 23, 2020","12,923.07","12,968.84","13,027.69","12,720.08",50.39K,-0.35%
"Oct 22, 2020","12,968.52","12,780.75","13,185","12,678.08",70.04K,1.47%
"Oct 21, 2020","12,780.96","11,910","13,217.68","11,886.95",114.58K,7.31%
"Oct 20, 2020","11,909.99","11,751.46","12,038.38","11,677.59",62.13K,1.35%
"Oct 19, 2020","11,751.47","11,503.14","11,823.99","11,407.96",47.41K,2.16%
"Oct 18, 2020","11,503.14","11,360.31","11,505","11,346.22",23.28K,1.26%
"Oct 17, 2020","11,360.2","11,319.24","11,402.42","11,255",22.37K,0.36%
"Oct 16, 2020","11,319.32","11,505.13","11,541.15","11,200",48.80K,-1.61%
"Oct 15, 2020","11,505.12","11,417.89","11,617.34","11,250.83",48.76K,0.76%
"Oct 14, 2020","11,417.89","11,420.57","11,547.98","11,280",41.42K,-0.02%
"Oct 13, 2020","11,420.56","11,528.24","11,557","11,300",42.21K,-0.93%
"Oct 12, 2020","11,528.25","11,369.02","11,720.01","11,172",52.83K,1.40%
"Oct 11, 2020","11,369.02","11,293.22","11,445","11,221",29.04K,0.67%
"Oct 10, 2020","11,293.22","11,050.64","11,491","11,050.51",43.65K,2.20%
"Oct 09, 2020","11,050.64","10,925.44","11,104.64","10,829",48.24K,1.14%
"Oct 08, 2020","10,925.57","10,666.4","10,950","10,530.41",51.96K,2.43%
"Oct 07, 2020","10,666.39","10,599.65","10,681.87","10,546.17",32.81K,0.63%
"Oct 06, 2020","10,599.66","10,792.2","10,800","10,525",48.67K,-1.78%
"Oct 05, 2020","10,792.21","10,666.62","10,798","10,615.64",34.03K,1.18%
"Oct 04, 2020","10,666.63","10,542.07","10,696.87","10,517.87",23.21K,1.18%
"Oct 03, 2020","10,542.06","10,570.4","10,603.56","10,496.46",22.30K,-0.27%
"Oct 02, 2020","10,570.4","10,619.13","10,664.64","10,374",50.13K,-0.46%
"Oct 01, 2020","10,619.13","10,776.59","10,920","10,437",60.87K,-1.46%
"Sep 30, 2020","10,776.59","10,840.58","10,849.34","10,665.13",39.60K,-0.59%
"Sep 29, 2020","10,840.48","10,696.11","10,867.54","10,635.87",41.87K,1.35%
"Sep 28, 2020","10,696.12","10,774.26","10,950","10,626",50.10K,-0.73%
"Sep 27, 2020","10,774.25","10,728.59","10,799","10,594.82",30.55K,0.43%
"Sep 26, 2020","10,728.6","10,686.57","10,820.94","10,644.68",28.42K,0.39%
"Sep 25, 2020","10,686.67","10,736.33","10,760.53","10,556.24",48.10K,-0.46%
"Sep 24, 2020","10,736.32","10,241.46","10,795.24","10,190.93",57.68K,4.83%
"Sep 23, 2020","10,241.46","10,529.61","10,537.15","10,136.82",51.88K,-2.74%
"Sep 22, 2020","10,529.61","10,417.22","10,572.71","10,353",43.99K,1.08%
"Sep 21, 2020","10,417.22","10,920.28","10,988.86","10,296.35",70.68K,-4.61%
"Sep 20, 2020","10,920.28","11,080.64","11,080.64","10,723",39.16K,-1.45%
"Sep 19, 2020","11,080.65","10,933.4","11,179.79","10,887.37",38.44K,1.35%
"Sep 18, 2020","10,933.39","10,940","11,038.03","10,812.84",47.27K,-0.06%
"Sep 17, 2020","10,939.99","10,954.01","11,045.46","10,745.83",55.60K,-0.13%
"Sep 16, 2020","10,954.01","10,785.23","11,093","10,661.22",64.99K,1.56%
"Sep 15, 2020","10,785.31","10,671.77","10,930.04","10,606.48",61.82K,1.06%
"Sep 14, 2020","10,671.77","10,332.84","10,750","10,212.34",67.06K,3.28%
"Sep 13, 2020","10,332.83","10,440.67","10,580.11","10,200",43.84K,-1.04%
"Sep 12, 2020","10,440.92","10,387.89","10,477.97","10,269.25",35.38K,0.51%
"Sep 11, 2020","10,387.89","10,336.86","10,397.6","10,200",43.83K,0.49%
"Sep 10, 2020","10,336.87","10,219.29","10,483.35","10,070.83",58.25K,1.15%
"Sep 09, 2020","10,219.2","10,126.66","10,343","9,981.01",49.35K,0.91%
"Sep 08, 2020","10,126.65","10,373.45","10,438","9,850",73.49K,-2.38%
"Sep 07, 2020","10,373.44","10,255.89","10,410.75","9,875",62.62K,1.14%
"Sep 06, 2020","10,256.2","10,166.69","10,347.14","9,994.86",56.37K,0.88%
"Sep 05, 2020","10,166.69","10,446.25","10,565.68","9,825",90.00K,-2.68%
"Sep 04, 2020","10,446.25","10,138.29","10,627.05","9,875.5",92.73K,3.01%
"Sep 03, 2020","10,140.85","11,388.54","11,462.6","9,960.8",121.95K,-10.96%
"Sep 02, 2020","11,388.54","11,921.97","11,954.57","11,160.1",87.22K,-4.47%
"Sep 01, 2020","11,921.97","11,649.51","12,050.85","11,515",78.15K,2.34%
"Aug 31, 2020","11,649.51","11,711.17","11,800.77","11,570",55.35K,-0.53%
"Aug 30, 2020","11,711.16","11,465.84","11,719","11,458",43.18K,2.14%
"Aug 29, 2020","11,465.84","11,526.9","11,580.02","11,417.04",32.97K,-0.53%
"Aug 28, 2020","11,526.91","11,330.38","11,542.65","11,276.89",45.95K,1.73%
"Aug 27, 2020","11,330.38","11,461.42","11,592.2","11,125",63.25K,-1.14%
"Aug 26, 2020","11,461.43","11,318.42","11,539.32","11,244",54.00K,1.26%
"Aug 25, 2020","11,318.42","11,748.19","11,767.85","11,117.64",69.59K,-3.66%
"Aug 24, 2020","11,748.2","11,648.12","11,824.9","11,585.09",46.21K,0.86%
"Aug 23, 2020","11,648.13","11,663.51","11,718.07","11,514.13",37.90K,-0.13%
"Aug 22, 2020","11,662.96","11,531.23","11,686","11,376.81",43.68K,1.14%
"Aug 21, 2020","11,531.34","11,853.54","11,878","11,485.81",64.45K,-2.72%
"Aug 20, 2020","11,853.55","11,754.38","11,888","11,668",46.09K,0.84%
"Aug 19, 2020","11,754.59","11,945.1","12,020.08","11,561",73.94K,-1.59%
"Aug 18, 2020","11,945.01","12,281.15","12,387.77","11,817.93",75.92K,-2.74%
"Aug 17, 2020","12,281.13","11,910.99","12,468","11,769.78",84.73K,3.11%
"Aug 16, 2020","11,911","11,852.4","11,931.72","11,686",41.37K,0.49%
"Aug 15, 2020","11,852.4","11,760.55","11,980","11,680",56.24K,0.78%
"Aug 14, 2020","11,760.54","11,779.77","11,850","11,634.03",59.82K,-0.17%
"Aug 13, 2020","11,780","11,564.34","11,792.96","11,270.36",70.13K,1.86%
"Aug 12, 2020","11,564.33","11,392.09","11,617.52","11,150",64.91K,1.51%
"Aug 11, 2020","11,392.08","11,892.9","11,935","11,125",90.75K,-4.21%
"Aug 10, 2020","11,892.92","11,681.69","12,067.35","11,450",84.95K,1.81%
"Aug 09, 2020","11,681.68","11,761.02","11,797.11","11,521.97",41.49K,-0.68%
"Aug 08, 2020","11,761.41","11,594.36","11,808.27","11,512",41.86K,1.44%
"Aug 07, 2020","11,594.23","11,762.47","11,909.94","11,322",65.76K,-1.43%
"Aug 06, 2020","11,762.46","11,744.91","11,900","11,562.5",63.53K,0.15%
"Aug 05, 2020","11,744.91","11,191.99","11,780.93","11,093",74.97K,4.94%
"Aug 04, 2020","11,191.97","11,219.68","11,414.98","11,000",58.63K,-0.25%
"Aug 03, 2020","11,219.81","11,071.36","11,473","10,936",56.93K,1.34%
"Aug 02, 2020","11,071.35","11,801.17","12,123.46","10,518.5",97.55K,-6.18%
"Aug 01, 2020","11,801.17","11,335.46","11,861","11,220",85.09K,4.11%
"Jul 31, 2020","11,335.46","11,099.79","11,444","10,960",70.06K,2.12%
"Jul 30, 2020","11,099.61","11,100.52","11,170","10,831",60.79K,-0.01%
"Jul 29, 2020","11,100.53","10,906.27","11,342.82","10,812",76.84K,1.78%
"Jul 28, 2020","10,906.27","11,029.96","11,242.23","10,565",97.27K,-1.12%
"Jul 27, 2020","11,029.96","9,931.54","11,394.86","9,917.21",150.19K,11.06%
"Jul 26, 2020","9,931.54","9,700.42","10,111","9,650",65.28K,2.38%
"Jul 25, 2020","9,700.42","9,538.1","9,732.9","9,513",40.68K,1.71%
"Jul 24, 2020","9,537.8","9,603.27","9,637","9,463.44",43.93K,-0.68%
"Jul 23, 2020","9,603.27","9,518.16","9,664","9,440.33",51.86K,0.89%
"Jul 22, 2020","9,518.16","9,390","9,544","9,261",48.82K,1.36%
"Jul 21, 2020","9,390","9,160.78","9,437.73","9,152.8",60.41K,2.50%
"Jul 20, 2020","9,160.78","9,208.99","9,221.52","9,131",35.46K,-0.52%
"Jul 19, 2020","9,208.99","9,170.3","9,232.27","9,101.35",26.05K,0.42%
"Jul 18, 2020","9,170.28","9,154.31","9,219.3","9,121.1",22.55K,0.17%
"Jul 17, 2020","9,154.32","9,133.72","9,186.83","9,089.81",28.05K,0.23%
"Jul 16, 2020","9,133.72","9,197.6","9,226.15","9,047.25",43.38K,-0.69%
"Jul 15, 2020","9,197.6","9,255.85","9,276.49","9,160.57",39.05K,-0.63%
"Jul 14, 2020","9,255.85","9,242.61","9,279.54","9,113",45.77K,0.14%
"Jul 13, 2020","9,242.62","9,303.31","9,343.82","9,200.89",42.74K,-0.65%
"Jul 12, 2020","9,302.75","9,234.02","9,345","9,157.5",30.87K,0.74%
"Jul 11, 2020","9,234.03","9,288.34","9,299.28","9,178.25",22.56K,-0.58%
"Jul 10, 2020","9,288.34","9,232.42","9,317.48","9,125",38.30K,0.61%
"Jul 09, 2020","9,232.43","9,436.06","9,440.79","9,160",48.04K,-2.16%
"Jul 08, 2020","9,436.06","9,257.4","9,470","9,231",56.14K,1.93%
"Jul 07, 2020","9,257.39","9,342.47","9,379.42","9,203",34.59K,-0.93%
"Jul 06, 2020","9,344.2","9,069.41","9,375","9,055.92",54.46K,3.03%
"Jul 05, 2020","9,069.41","9,135","9,145.24","8,893.03",34.07K,-0.72%
"Jul 04, 2020","9,135.46","9,057.79","9,190","9,040.04",26.44K,0.85%
"Jul 03, 2020","9,058.26","9,086.54","9,125","9,037.47",28.94K,-0.31%
"Jul 02, 2020","9,086.54","9,231.99","9,261.96","8,940",45.73K,-1.58%
"Jul 01, 2020","9,232","9,138.08","9,292","9,080.1",38.49K,1.02%
"Jun 30, 2020","9,138.55","9,192.93","9,205","9,064.89",31.46K,-0.59%
"Jun 29, 2020","9,192.56","9,116.16","9,238","9,024.67",42.12K,0.84%
"Jun 28, 2020","9,116.35","9,012","9,191","8,948.06",30.69K,1.16%
"Jun 27, 2020","9,012","9,162.21","9,196.24","8,833",46.29K,-1.64%
"Jun 26, 2020","9,162.21","9,249.49","9,298","9,045.45",50.29K,-0.94%
"Jun 25, 2020","9,249.49","9,298.33","9,340","9,009.69",55.83K,-0.51%
"Jun 24, 2020","9,296.49","9,624.33","9,670","9,208",61.57K,-3.41%
"Jun 23, 2020","9,624.89","9,685.69","9,720","9,577.03",41.03K,-0.63%
"Jun 22, 2020","9,685.69","9,294.69","9,780","9,277.09",57.90K,4.21%
"Jun 21, 2020","9,294.69","9,358.95","9,422","9,281.54",24.32K,-0.69%
"Jun 20, 2020","9,358.95","9,310.23","9,395","9,170.95",30.33K,0.52%
"Jun 19, 2020","9,310.23","9,386.32","9,438.3","9,215.79",45.33K,-0.81%
"Jun 18, 2020","9,386.32","9,465.13","9,489","9,280",37.38K,-0.83%
"Jun 17, 2020","9,465.14","9,526.97","9,565","9,236.61",48.05K,-0.63%
"Jun 16, 2020","9,525.59","9,426.05","9,589","9,373.09",52.05K,1.06%
"Jun 15, 2020","9,426.02","9,342.1","9,495","8,910.45",86.11K,0.90%
"Jun 14, 2020","9,342.1","9,473.34","9,480.99","9,245",30.06K,-1.39%
"Jun 13, 2020","9,473.34","9,464.96","9,494.73","9,351",27.76K,0.09%
"Jun 12, 2020","9,465.13","9,278.88","9,557.12","9,232.51",50.12K,1.99%
"Jun 11, 2020","9,280.4","9,885.22","9,964","9,113",94.42K,-6.12%
"Jun 10, 2020","9,885","9,772.44","9,992.72","9,704.18",47.13K,1.15%
"Jun 09, 2020","9,772.43","9,782","9,877","9,570",46.02K,-0.10%
"Jun 08, 2020","9,782.01","9,746.99","9,800","9,633",40.66K,0.36%
"Jun 07, 2020","9,746.99","9,666.85","9,802","9,372.46",57.95K,0.83%
"Jun 06, 2020","9,666.3","9,621.17","9,735","9,531.05",32.75K,0.47%
"Jun 05, 2020","9,621.16","9,788.14","9,854.75","9,581",47.79K,-1.72%
"Jun 04, 2020","9,789.06","9,666.32","9,881.63","9,450",57.46K,1.27%
"Jun 03, 2020","9,666.24","9,518.02","9,690","9,365.21",46.25K,1.56%
"Jun 02, 2020","9,518.04","10,202.71","10,228.99","9,266",108.97K,-6.69%
"Jun 01, 2020","10,200.77","9,448.27","10,380","9,421.67",76.65K,7.96%
"May 31, 2020","9,448.27","9,697.72","9,700","9,381.41",48.33K,-2.57%
"May 30, 2020","9,697.72","9,426.6","9,740","9,331.23",55.67K,2.87%
"May 29, 2020","9,427.07","9,575.87","9,605.26","9,330",57.37K,-1.55%
"May 28, 2020","9,575.89","9,204.07","9,625.47","9,110",74.11K,4.04%
"May 27, 2020","9,204.07","8,841","9,225","8,811.73",68.91K,4.10%
"May 26, 2020","8,841.18","8,900.35","9,017.67","8,700",58.30K,-0.66%
"May 25, 2020","8,900.35","8,718.14","8,979.66","8,642.72",62.83K,2.06%
"May 24, 2020","8,720.34","9,179.01","9,298","8,700",70.38K,-5.00%
"May 23, 2020","9,179.15","9,170","9,307.85","9,070",43.53K,0.10%
"May 22, 2020","9,170","9,067.51","9,271","8,933.52",58.94K,1.12%
"May 21, 2020","9,068.65","9,511.43","9,578.47","8,815",108.93K,-4.66%
"May 20, 2020","9,511.43","9,775.13","9,842","9,326",74.92K,-2.70%
"May 19, 2020","9,775.53","9,733.93","9,897.21","9,474",78.54K,0.43%
"May 18, 2020","9,733.93","9,681.11","9,950","9,464.23",82.01K,0.56%
"May 17, 2020","9,680.04","9,380.81","9,888","9,322.1",68.65K,3.18%
